updated_at,processed,selected_total,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,case_id,task,task_match,last_correct,last_error
2026-08-11T01:34:18+08:00,163,390,27,0,0.1656441717791411,0.5094339622641509,0.5510204081632653,0.0,0,0,0,10,TCGA-D8-A1JL,unrouted,none,False,
2026-08-11T01:34:21+08:00,164,390,27,0,0.16463414634146342,0.5094339622641509,0.5510204081632653,0.0,0,0,0,10,TCGA-D8-A1JL,unrouted,none,False,
2026-08-11T01:34:58+08:00,165,390,28,0,0.1696969696969697,0.5185185185185185,0.56,0.0,0,0,0,10,TCGA-D8-A1JL,histological_type_label,direct,True,
2026-08-11T01:35:10+08:00,166,390,28,0,0.1686746987951807,0.509090909090909,0.56,0.0,0,0,0,10,TCGA-D8-A1JL,unrouted,none,False,
2026-08-11T01:35:13+08:00,167,390,28,0,0.16766467065868262,0.509090909090909,0.56,0.0,0,0,0,10,TCGA-B6-A0RO,unrouted,none,False,
2026-08-11T01:35:24+08:00,168,390,28,0,0.16666666666666666,0.509090909090909,0.56,0.0,0,0,0,10,TCGA-B6-A0RO,unrouted,none,False,
2026-08-11T01:35:27+08:00,169,390,28,0,0.16568047337278108,0.509090909090909,0.56,0.0,0,0,0,10,TCGA-B6-A0RO,unrouted,none,False,
2026-08-11T01:35:52+08:00,170,390,29,0,0.17058823529411765,0.5178571428571429,0.5686274509803921,0.0,0,0,0,10,TCGA-B6-A0RO,histological_type_label,direct,True,
2026-08-11T01:36:04+08:00,171,390,30,0,0.17543859649122806,0.5263157894736842,0.5686274509803921,0.008333333333333333,0,0,0,10,TCGA-B6-A0RO,unrouted,none,True,
2026-08-11T01:36:06+08:00,172,390,30,0,0.1744186046511628,0.5263157894736842,0.5686274509803921,0.008264462809917356,0,0,0,10,TCGA-GM-A2D9,unrouted,none,False,
2026-08-11T01:36:18+08:00,173,390,30,0,0.17341040462427745,0.5263157894736842,0.5686274509803921,0.00819672131147541,0,0,0,10,TCGA-GM-A2D9,unrouted,none,False,
2026-08-11T01:36:26+08:00,174,390,30,0,0.1724137931034483,0.5263157894736842,0.5686274509803921,0.008130081300813009,0,0,0,10,TCGA-GM-A2D9,unrouted,none,False,
2026-08-11T01:36:46+08:00,175,390,30,0,0.17142857142857143,0.5172413793103449,0.5576923076923077,0.008130081300813009,0,0,0,11,TCGA-GM-A2D9,histologic_grade_label,partial,False,
2026-08-11T01:37:04+08:00,176,390,30,0,0.17045454545454544,0.5084745762711864,0.5471698113207547,0.008130081300813009,0,0,0,11,TCGA-GM-A2D9,lymphovascular_invasion_label,direct,False,
2026-08-11T01:37:06+08:00,177,390,30,0,0.1694915254237288,0.5084745762711864,0.5471698113207547,0.008064516129032258,0,0,0,11,TCGA-A2-A0T6,unrouted,none,False,
2026-08-11T01:37:09+08:00,178,390,30,0,0.16853932584269662,0.5084745762711864,0.5471698113207547,0.008,0,0,0,11,TCGA-A2-A0T6,unrouted,none,False,
2026-08-11T01:37:11+08:00,179,390,30,0,0.16759776536312848,0.5084745762711864,0.5471698113207547,0.007936507936507936,0,0,0,11,TCGA-A2-A0T6,unrouted,none,False,
2026-08-11T01:37:13+08:00,180,390,30,0,0.16666666666666666,0.5084745762711864,0.5471698113207547,0.007874015748031496,0,0,0,11,TCGA-A2-A0T6,unrouted,none,False,
2026-08-11T01:37:15+08:00,181,390,30,0,0.16574585635359115,0.5084745762711864,0.5471698113207547,0.0078125,0,0,0,11,TCGA-A2-A0T6,unrouted,none,False,
2026-08-11T01:37:18+08:00,182,390,30,0,0.16483516483516483,0.5084745762711864,0.5471698113207547,0.007751937984496124,0,0,0,11,TCGA-A2-A0T6,unrouted,none,False,
2026-08-11T01:37:37+08:00,183,390,30,0,0.16393442622950818,0.5084745762711864,0.5471698113207547,0.007692307692307693,0,0,0,11,TCGA-AQ-A7U7,unrouted,none,False,
2026-08-11T01:37:56+08:00,184,390,30,0,0.16304347826086957,0.5084745762711864,0.5471698113207547,0.007633587786259542,0,0,0,11,TCGA-AQ-A7U7,unrouted,none,False,
2026-08-11T01:38:19+08:00,185,390,31,0,0.16756756756756758,0.5166666666666667,0.5555555555555556,0.007633587786259542,0,0,0,11,TCGA-AQ-A7U7,histological_type_label,direct,True,
2026-08-11T01:38:40+08:00,186,390,32,0,0.17204301075268819,0.5245901639344263,0.5636363636363636,0.007633587786259542,0,0,0,11,TCGA-AQ-A7U7,histologic_grade_label,direct,True,
2026-08-11T01:38:59+08:00,187,390,33,0,0.17647058823529413,0.532258064516129,0.5714285714285714,0.007633587786259542,0,0,0,11,TCGA-AQ-A7U7,lymphovascular_invasion_label,direct,True,
2026-08-11T01:39:18+08:00,188,390,34,0,0.18085106382978725,0.5396825396825397,0.5789473684210527,0.007633587786259542,0,0,0,11,TCGA-AQ-A7U7,histological_type_label+dcis_binary+lcis_binary,direct,True,
2026-08-11T01:39:21+08:00,189,390,34,0,0.17989417989417988,0.5396825396825397,0.5789473684210527,0.007575757575757576,0,0,0,11,TCGA-AN-A0XS,unrouted,none,False,
2026-08-11T01:39:32+08:00,190,390,34,0,0.17894736842105263,0.5396825396825397,0.5789473684210527,0.007518796992481203,0,0,0,11,TCGA-AN-A0XS,unrouted,none,False,
2026-08-11T01:39:34+08:00,191,390,34,0,0.17801047120418848,0.5396825396825397,0.5789473684210527,0.007462686567164179,0,0,0,11,TCGA-AN-A0XS,unrouted,none,False,
2026-08-11T01:39:44+08:00,192,390,34,0,0.17708333333333334,0.5396825396825397,0.5789473684210527,0.007407407407407408,0,0,0,11,TCGA-AN-A0XS,unrouted,none,False,
2026-08-11T01:40:05+08:00,193,390,34,0,0.17616580310880828,0.53125,0.5689655172413793,0.007407407407407408,0,0,0,12,TCGA-AN-A0XS,histologic_grade_label,partial,False,
2026-08-11T01:40:22+08:00,194,390,35,0,0.18041237113402062,0.5384615384615384,0.576271186440678,0.007407407407407408,0,0,0,12,TCGA-AN-A0XS,histological_type_label,direct,True,
2026-08-11T01:40:32+08:00,195,390,35,0,0.1794871794871795,0.5384615384615384,0.576271186440678,0.007352941176470588,0,0,0,12,TCGA-E9-A2JS,unrouted,none,False,
2026-08-11T01:40:44+08:00,196,390,35,0,0.17857142857142858,0.5384615384615384,0.576271186440678,0.0072992700729927005,0,0,0,12,TCGA-E9-A2JS,unrouted,none,False,
2026-08-11T01:41:00+08:00,197,390,35,0,0.17766497461928935,0.5303030303030303,0.5666666666666667,0.0072992700729927005,0,0,0,12,TCGA-E9-A2JS,histological_type_label,direct,False,
2026-08-11T01:41:21+08:00,198,390,36,0,0.18181818181818182,0.5373134328358209,0.5737704918032787,0.0072992700729927005,0,0,0,13,TCGA-E9-A2JS,nottingham_total_score,direct,True,
2026-08-11T01:41:32+08:00,199,390,36,0,0.18090452261306533,0.5373134328358209,0.5737704918032787,0.007246376811594203,0,0,0,13,TCGA-BH-A0DK,unrouted,none,False,
2026-08-11T01:42:07+08:00,200,390,36,0,0.18,0.5294117647058824,0.5645161290322581,0.007246376811594203,0,0,0,13,TCGA-BH-A0DK,histologic_grade_label,direct,False,
2026-08-11T01:42:27+08:00,201,390,36,0,0.1791044776119403,0.5217391304347826,0.5555555555555556,0.007246376811594203,0,0,0,13,TCGA-BH-A0DK,histological_type_label,direct,False,
2026-08-11T01:42:45+08:00,202,390,37,0,0.18316831683168316,0.5285714285714286,0.5625,0.007246376811594203,0,0,0,13,TCGA-BH-A0DK,lymphovascular_invasion_label,direct,True,
2026-08-11T01:42:47+08:00,203,390,37,0,0.18226600985221675,0.5285714285714286,0.5625,0.007194244604316547,0,0,0,13,TCGA-C8-A8HR,unrouted,none,False,
2026-08-11T01:42:49+08:00,204,390,37,0,0.18137254901960784,0.5285714285714286,0.5625,0.007142857142857143,0,0,0,13,TCGA-C8-A8HR,unrouted,none,False,
2026-08-11T01:42:52+08:00,205,390,37,0,0.18048780487804877,0.5285714285714286,0.5625,0.0070921985815602835,0,0,0,13,TCGA-C8-A8HR,unrouted,none,False,
2026-08-11T01:42:54+08:00,206,390,37,0,0.1796116504854369,0.5285714285714286,0.5625,0.007042253521126761,0,0,0,13,TCGA-C8-A8HR,unrouted,none,False,
2026-08-11T01:42:57+08:00,207,390,37,0,0.178743961352657,0.5285714285714286,0.5625,0.006993006993006993,0,0,0,13,TCGA-C8-A8HR,unrouted,none,False,
2026-08-11T01:43:00+08:00,208,390,37,0,0.1778846153846154,0.5285714285714286,0.5625,0.006944444444444444,0,0,0,13,TCGA-E9-A22H,unrouted,none,False,
2026-08-11T01:43:09+08:00,209,390,37,0,0.17703349282296652,0.5285714285714286,0.5625,0.006896551724137931,0,0,0,13,TCGA-E9-A22H,unrouted,none,False,
2026-08-11T01:43:11+08:00,210,390,37,0,0.1761904761904762,0.5285714285714286,0.5625,0.00684931506849315,0,0,0,13,TCGA-E9-A22H,unrouted,none,False,
2026-08-11T01:43:14+08:00,211,390,37,0,0.17535545023696683,0.5285714285714286,0.5625,0.006802721088435374,0,0,0,13,TCGA-E9-A22H,unrouted,none,False,
2026-08-11T01:43:33+08:00,212,390,38,0,0.1792452830188679,0.5352112676056338,0.5692307692307692,0.006802721088435374,0,0,0,13,TCGA-E9-A22H,histological_type_label,direct,True,
2026-08-11T01:43:36+08:00,213,390,38,0,0.1784037558685446,0.5352112676056338,0.5692307692307692,0.006756756756756757,0,0,0,13,TCGA-LL-A7T0,unrouted,none,False,
2026-08-11T01:43:39+08:00,214,390,38,0,0.17757009345794392,0.5352112676056338,0.5692307692307692,0.006711409395973154,0,0,0,13,TCGA-LL-A7T0,unrouted,none,False,
2026-08-11T01:43:49+08:00,215,390,38,0,0.17674418604651163,0.5352112676056338,0.5692307692307692,0.006666666666666667,0,0,0,13,TCGA-LL-A7T0,unrouted,none,False,
2026-08-11T01:43:52+08:00,216,390,38,0,0.17592592592592593,0.5352112676056338,0.5692307692307692,0.006622516556291391,0,0,0,13,TCGA-LL-A7T0,unrouted,none,False,
2026-08-11T01:44:12+08:00,217,390,38,0,0.17511520737327188,0.5277777777777778,0.5606060606060606,0.006622516556291391,0,0,0,14,TCGA-LL-A7T0,histologic_grade_label,direct,False,
2026-08-11T01:44:14+08:00,218,390,38,0,0.1743119266055046,0.5277777777777778,0.5606060606060606,0.006578947368421052,0,0,0,14,TCGA-C8-A135,unrouted,none,False,
2026-08-11T01:44:24+08:00,219,390,38,0,0.1735159817351598,0.5277777777777778,0.5606060606060606,0.006535947712418301,0,0,0,14,TCGA-C8-A135,unrouted,none,False,
2026-08-11T01:44:37+08:00,220,390,38,0,0.17272727272727273,0.5277777777777778,0.5606060606060606,0.006493506493506494,0,0,0,14,TCGA-C8-A135,unrouted,none,False,
2026-08-11T01:44:39+08:00,221,390,38,0,0.17194570135746606,0.5277777777777778,0.5606060606060606,0.0064516129032258064,0,0,0,14,TCGA-C8-A135,unrouted,none,False,
2026-08-11T01:44:55+08:00,222,390,39,0,0.17567567567567569,0.5342465753424658,0.5671641791044776,0.0064516129032258064,0,0,0,14,TCGA-C8-A135,histological_type_label+histologic_grade_label,direct,True,
2026-08-11T01:45:13+08:00,223,390,40,0,0.17937219730941703,0.5405405405405406,0.5735294117647058,0.0064516129032258064,0,0,0,15,TCGA-C8-A135,histological_type_label+necrosis_binary+microcalcification_binary,partial,True,
2026-08-11T01:45:24+08:00,224,390,40,0,0.17857142857142858,0.5405405405405406,0.5735294117647058,0.00641025641025641,0,0,0,15,TCGA-A8-A08L,unrouted,none,False,
2026-08-11T01:45:27+08:00,225,390,40,0,0.17777777777777778,0.5405405405405406,0.5735294117647058,0.006369426751592357,0,0,0,15,TCGA-A8-A08L,unrouted,none,False,
2026-08-11T01:45:38+08:00,226,390,40,0,0.17699115044247787,0.5405405405405406,0.5735294117647058,0.006329113924050633,0,0,0,15,TCGA-A8-A08L,unrouted,none,False,
2026-08-11T01:45:57+08:00,227,390,41,0,0.18061674008810572,0.5466666666666666,0.5797101449275363,0.006329113924050633,0,0,0,15,TCGA-A8-A08L,histological_type_label,direct,True,
2026-08-11T01:46:18+08:00,228,390,42,0,0.18421052631578946,0.5526315789473685,0.5857142857142857,0.006329113924050633,0,0,0,15,TCGA-A8-A08L,histologic_grade_label,partial,True,
2026-08-11T01:46:20+08:00,229,390,42,0,0.18340611353711792,0.5526315789473685,0.5857142857142857,0.006289308176100629,0,0,0,15,TCGA-AO-A0J9,unrouted,none,False,
2026-08-11T01:46:22+08:00,230,390,42,0,0.1826086956521739,0.5526315789473685,0.5857142857142857,0.00625,0,0,0,15,TCGA-AO-A0J9,unrouted,none,False,
2026-08-11T01:46:25+08:00,231,390,42,0,0.18181818181818182,0.5526315789473685,0.5857142857142857,0.006211180124223602,0,0,0,15,TCGA-AO-A0J9,unrouted,none,False,
2026-08-11T01:46:36+08:00,232,390,42,0,0.1810344827586207,0.5526315789473685,0.5857142857142857,0.006172839506172839,0,0,0,15,TCGA-AO-A0J9,unrouted,none,False,
2026-08-11T01:46:59+08:00,233,390,43,0,0.18454935622317598,0.5584415584415584,0.5915492957746479,0.006172839506172839,0,0,0,15,TCGA-AO-A0J9,histological_type_label+lymphovascular_invasion_label,partial,True,
2026-08-11T01:47:09+08:00,234,390,43,0,0.18376068376068377,0.5584415584415584,0.5915492957746479,0.006134969325153374,0,0,0,15,TCGA-D8-A1JK,unrouted,none,False,
2026-08-11T01:47:12+08:00,235,390,43,0,0.1829787234042553,0.5584415584415584,0.5915492957746479,0.006097560975609756,0,0,0,15,TCGA-D8-A1JK,unrouted,none,False,
2026-08-11T01:47:23+08:00,236,390,43,0,0.18220338983050846,0.5584415584415584,0.5915492957746479,0.006060606060606061,0,0,0,15,TCGA-D8-A1JK,unrouted,none,False,
2026-08-11T01:47:39+08:00,237,390,44,0,0.18565400843881857,0.5641025641025641,0.5972222222222222,0.006060606060606061,0,0,0,15,TCGA-D8-A1JK,histological_type_label,direct,True,
2026-08-11T01:47:59+08:00,238,390,45,0,0.18907563025210083,0.569620253164557,0.6027397260273972,0.006060606060606061,0,0,0,15,TCGA-D8-A1JK,histologic_grade_label,direct,True,
2026-08-11T01:48:02+08:00,239,390,45,0,0.18828451882845187,0.569620253164557,0.6027397260273972,0.006024096385542169,0,0,0,15,TCGA-A2-A0CK,unrouted,none,False,
2026-08-11T01:48:04+08:00,240,390,45,0,0.1875,0.569620253164557,0.6027397260273972,0.005988023952095809,0,0,0,15,TCGA-A2-A0CK,unrouted,none,False,
2026-08-11T01:48:07+08:00,241,390,45,0,0.18672199170124482,0.569620253164557,0.6027397260273972,0.005952380952380952,0,0,0,15,TCGA-A2-A0CK,unrouted,none,False,
2026-08-11T01:48:09+08:00,242,390,45,0,0.1859504132231405,0.569620253164557,0.6027397260273972,0.005917159763313609,0,0,0,15,TCGA-A2-A0CK,unrouted,none,False,
2026-08-11T01:48:11+08:00,243,390,45,0,0.18518518518518517,0.569620253164557,0.6027397260273972,0.0058823529411764705,0,0,0,15,TCGA-A2-A0CK,unrouted,none,False,
2026-08-11T01:48:14+08:00,244,390,45,0,0.18442622950819673,0.569620253164557,0.6027397260273972,0.005847953216374269,0,0,0,15,TCGA-A2-A0CK,unrouted,none,False,
2026-08-11T01:48:31+08:00,245,390,45,0,0.1836734693877551,0.569620253164557,0.6027397260273972,0.005813953488372093,0,0,0,15,TCGA-OL-A5RX,unrouted,none,False,
2026-08-11T01:48:44+08:00,246,390,45,0,0.18292682926829268,0.569620253164557,0.6027397260273972,0.005780346820809248,0,0,0,15,TCGA-OL-A5RX,unrouted,none,False,
2026-08-11T01:49:03+08:00,247,390,45,0,0.18218623481781376,0.5625,0.5945945945945946,0.005780346820809248,0,0,0,15,TCGA-OL-A5RX,histologic_grade_label,partial,False,
2026-08-11T01:49:25+08:00,248,390,46,0,0.18548387096774194,0.5679012345679012,0.6,0.005780346820809248,0,0,0,16,TCGA-OL-A5RX,lymphovascular_invasion_label,direct,True,
2026-08-11T01:49:37+08:00,249,390,46,0,0.18473895582329317,0.5609756097560976,0.6,0.005747126436781609,0,0,0,16,TCGA-OL-A5RX,unrouted,none,False,
2026-08-11T01:49:40+08:00,250,390,46,0,0.184,0.5609756097560976,0.6,0.005714285714285714,0,0,0,16,TCGA-A2-A3XY,unrouted,none,False,
2026-08-11T01:49:49+08:00,251,390,46,0,0.18326693227091634,0.5609756097560976,0.6,0.005681818181818182,0,0,0,16,TCGA-A2-A3XY,unrouted,none,False,
2026-08-11T01:49:59+08:00,252,390,46,0,0.18253968253968253,0.5609756097560976,0.6,0.005649717514124294,0,0,0,16,TCGA-A2-A3XY,unrouted,none,False,
2026-08-11T01:50:18+08:00,253,390,47,0,0.1857707509881423,0.5662650602409639,0.6052631578947368,0.005649717514124294,0,0,0,16,TCGA-A2-A3XY,histologic_grade_label,direct,True,
2026-08-11T01:50:40+08:00,254,390,47,0,0.18503937007874016,0.5595238095238095,0.5974025974025974,0.005649717514124294,0,0,0,16,TCGA-A2-A3XY,necrosis_binary,direct,False,
2026-08-11T01:50:42+08:00,255,390,47,0,0.1843137254901961,0.5595238095238095,0.5974025974025974,0.0056179775280898875,0,0,0,16,TCGA-D8-A27M,unrouted,none,False,
2026-08-11T01:50:45+08:00,256,390,47,0,0.18359375,0.5595238095238095,0.5974025974025974,0.00558659217877095,0,0,0,16,TCGA-D8-A27M,unrouted,none,False,
2026-08-11T01:50:55+08:00,257,390,47,0,0.1828793774319066,0.5595238095238095,0.5974025974025974,0.005555555555555556,0,0,0,16,TCGA-D8-A27M,unrouted,none,False,
2026-08-11T01:51:22+08:00,258,390,47,0,0.1821705426356589,0.5529411764705883,0.5897435897435898,0.005555555555555556,0,0,0,17,TCGA-D8-A27M,ER_status_label+PR_status_label,direct,False,
2026-08-11T01:51:42+08:00,259,390,48,0,0.18532818532818532,0.5581395348837209,0.5949367088607594,0.005555555555555556,0,0,0,17,TCGA-D8-A27M,histologic_grade_label,direct,True,
2026-08-11T01:51:45+08:00,260,390,48,0,0.18461538461538463,0.5581395348837209,0.5949367088607594,0.0055248618784530384,0,0,0,17,TCGA-AO-A1KP,unrouted,none,False,
2026-08-11T01:51:48+08:00,261,390,48,0,0.1839080459770115,0.5581395348837209,0.5949367088607594,0.005494505494505495,0,0,0,17,TCGA-AO-A1KP,unrouted,none,False,
2026-08-11T01:51:58+08:00,262,390,48,0,0.183206106870229,0.5581395348837209,0.5949367088607594,0.00546448087431694,0,0,0,17,TCGA-AO-A1KP,unrouted,none,False,
2026-08-11T01:52:17+08:00,263,390,48,0,0.18250950570342206,0.5517241379310345,0.5875,0.00546448087431694,0,0,0,18,TCGA-AO-A1KP,histologic_grade_label,direct,False,
2026-08-11T01:52:20+08:00,264,390,48,0,0.18181818181818182,0.5517241379310345,0.5875,0.005434782608695652,0,0,0,18,TCGA-OL-A66P,unrouted,none,False,
2026-08-11T01:52:22+08:00,265,390,48,0,0.1811320754716981,0.5517241379310345,0.5875,0.005405405405405406,0,0,0,18,TCGA-OL-A66P,unrouted,none,False,
2026-08-11T01:52:25+08:00,266,390,48,0,0.18045112781954886,0.5517241379310345,0.5875,0.005376344086021506,0,0,0,18,TCGA-OL-A66P,unrouted,none,False,
2026-08-11T01:52:28+08:00,267,390,48,0,0.1797752808988764,0.5517241379310345,0.5875,0.0053475935828877,0,0,0,18,TCGA-D8-A73U,unrouted,none,False,
2026-08-11T01:52:38+08:00,268,390,48,0,0.1791044776119403,0.5517241379310345,0.5875,0.005319148936170213,0,0,0,18,TCGA-D8-A73U,unrouted,none,False,
2026-08-11T01:52:48+08:00,269,390,48,0,0.17843866171003717,0.5517241379310345,0.5875,0.005291005291005291,0,0,0,18,TCGA-D8-A73U,unrouted,none,False,
2026-08-11T01:53:06+08:00,270,390,49,0,0.1814814814814815,0.5568181818181818,0.5925925925925926,0.005291005291005291,0,0,0,18,TCGA-D8-A73U,histological_type_label,direct,True,
2026-08-11T01:53:20+08:00,271,390,49,0,0.18081180811808117,0.550561797752809,0.5853658536585366,0.005291005291005291,0,0,0,18,TCGA-D8-A73U,histological_type_label,direct,False,
2026-08-11T01:53:31+08:00,272,390,49,0,0.1801470588235294,0.550561797752809,0.5853658536585366,0.005263157894736842,0,0,0,18,TCGA-AO-A12D,unrouted,none,False,
2026-08-11T01:53:33+08:00,273,390,49,0,0.1794871794871795,0.550561797752809,0.5853658536585366,0.005235602094240838,0,0,0,18,TCGA-AO-A12D,unrouted,none,False,
2026-08-11T01:53:36+08:00,274,390,49,0,0.17883211678832117,0.550561797752809,0.5853658536585366,0.005208333333333333,0,0,0,18,TCGA-AO-A12D,unrouted,none,False,
2026-08-11T01:53:56+08:00,275,390,50,0,0.18181818181818182,0.5555555555555556,0.5903614457831325,0.005208333333333333,0,0,0,18,TCGA-AO-A12D,histological_type_label,direct,True,
2026-08-11T01:53:58+08:00,276,390,50,0,0.18115942028985507,0.5555555555555556,0.5903614457831325,0.0051813471502590676,0,0,0,18,TCGA-E9-A1RE,unrouted,none,False,
2026-08-11T01:54:07+08:00,277,390,50,0,0.18050541516245489,0.5555555555555556,0.5903614457831325,0.005154639175257732,0,0,0,18,TCGA-E9-A1RE,unrouted,none,False,
2026-08-11T01:54:30+08:00,278,390,51,0,0.18345323741007194,0.5604395604395604,0.5952380952380952,0.005154639175257732,0,0,0,18,TCGA-E9-A1RE,histological_type_label,direct,True,
2026-08-11T01:54:52+08:00,279,390,52,0,0.1863799283154122,0.5652173913043478,0.6,0.005154639175257732,0,0,0,19,TCGA-E9-A1RE,lymphovascular_invasion_label,partial,True,
2026-08-11T01:54:55+08:00,280,390,52,0,0.18571428571428572,0.5652173913043478,0.6,0.005128205128205128,0,0,0,19,TCGA-D8-A1JB,unrouted,none,False,
2026-08-11T01:55:19+08:00,281,390,52,0,0.18505338078291814,0.5652173913043478,0.6,0.00510204081632653,0,0,0,19,TCGA-D8-A1JB,unrouted,none,False,
2026-08-11T01:55:44+08:00,282,390,52,0,0.18439716312056736,0.5591397849462365,0.5930232558139535,0.00510204081632653,0,0,0,19,TCGA-D8-A1JB,histological_type_label+lobular_binary+dcis_binary+lcis_binary,partial,False,
2026-08-11T01:56:03+08:00,283,390,53,0,0.1872791519434629,0.5638297872340425,0.5977011494252874,0.00510204081632653,0,0,0,19,TCGA-D8-A1JB,histological_type_label+ductal_binary+lobular_binary+dcis_binary,direct,True,
2026-08-11T01:56:05+08:00,284,390,53,0,0.18661971830985916,0.5638297872340425,0.5977011494252874,0.005076142131979695,0,0,0,19,TCGA-C8-A1HJ,unrouted,none,False,
2026-08-11T01:56:07+08:00,285,390,53,0,0.18596491228070175,0.5638297872340425,0.5977011494252874,0.005050505050505051,0,0,0,19,TCGA-C8-A1HJ,unrouted,none,False,
2026-08-11T01:56:10+08:00,286,390,53,0,0.1853146853146853,0.5638297872340425,0.5977011494252874,0.005025125628140704,0,0,0,19,TCGA-C8-A1HJ,unrouted,none,False,
2026-08-11T01:56:12+08:00,287,390,53,0,0.18466898954703834,0.5638297872340425,0.5977011494252874,0.005,0,0,0,19,TCGA-C8-A1HJ,unrouted,none,False,
2026-08-11T01:56:14+08:00,288,390,53,0,0.1840277777777778,0.5638297872340425,0.5977011494252874,0.004975124378109453,0,0,0,19,TCGA-C8-A1HJ,unrouted,none,False,
2026-08-11T01:56:17+08:00,289,390,53,0,0.18339100346020762,0.5638297872340425,0.5977011494252874,0.0049504950495049506,0,0,0,19,TCGA-C8-A1HJ,unrouted,none,False,
2026-08-11T01:56:20+08:00,290,390,53,0,0.18275862068965518,0.5638297872340425,0.5977011494252874,0.0049261083743842365,0,0,0,19,TCGA-A2-A1FW,unrouted,none,False,
2026-08-11T01:56:22+08:00,291,390,53,0,0.18213058419243985,0.5638297872340425,0.5977011494252874,0.004901960784313725,0,0,0,19,TCGA-A2-A1FW,unrouted,none,False,
2026-08-11T01:56:24+08:00,292,390,53,0,0.1815068493150685,0.5638297872340425,0.5977011494252874,0.004878048780487805,0,0,0,19,TCGA-A2-A1FW,unrouted,none,False,
2026-08-11T01:56:27+08:00,293,390,53,0,0.18088737201365188,0.5638297872340425,0.5977011494252874,0.0048543689320388345,0,0,0,19,TCGA-A2-A1FW,unrouted,none,False,
2026-08-11T01:56:30+08:00,294,390,53,0,0.18027210884353742,0.5638297872340425,0.5977011494252874,0.004830917874396135,0,0,0,19,TCGA-A2-A1FW,unrouted,none,False,
2026-08-11T01:56:48+08:00,295,390,53,0,0.17966101694915254,0.5638297872340425,0.5977011494252874,0.004807692307692308,0,0,0,19,TCGA-A2-A25A,unrouted,none,False,
2026-08-11T01:56:51+08:00,296,390,53,0,0.17905405405405406,0.5638297872340425,0.5977011494252874,0.004784688995215311,0,0,0,19,TCGA-A2-A25A,unrouted,none,False,
2026-08-11T01:56:54+08:00,297,390,53,0,0.17845117845117844,0.5638297872340425,0.5977011494252874,0.004761904761904762,0,0,0,19,TCGA-A2-A25A,unrouted,none,False,
2026-08-11T01:56:57+08:00,298,390,53,0,0.17785234899328858,0.5638297872340425,0.5977011494252874,0.004739336492890996,0,0,0,19,TCGA-A2-A25A,unrouted,none,False,
2026-08-11T01:57:17+08:00,299,390,53,0,0.17725752508361203,0.5578947368421052,0.5909090909090909,0.004739336492890996,0,0,0,20,TCGA-A2-A25A,histological_type_label,direct,False,
2026-08-11T01:57:32+08:00,300,390,53,0,0.17666666666666667,0.5520833333333334,0.5909090909090909,0.0047169811320754715,0,0,0,20,TCGA-A2-A25A,unrouted,none,False,
2026-08-11T01:57:34+08:00,301,390,53,0,0.1760797342192691,0.5520833333333334,0.5909090909090909,0.004694835680751174,0,0,0,20,TCGA-A8-A09Q,unrouted,none,False,
2026-08-11T01:57:45+08:00,302,390,53,0,0.17549668874172186,0.5520833333333334,0.5909090909090909,0.004672897196261682,0,0,0,20,TCGA-A8-A09Q,unrouted,none,False,
2026-08-11T01:57:56+08:00,303,390,53,0,0.17491749174917492,0.5520833333333334,0.5909090909090909,0.004651162790697674,0,0,0,20,TCGA-A8-A09Q,unrouted,none,False,
2026-08-11T01:58:18+08:00,304,390,54,0,0.17763157894736842,0.5567010309278351,0.5955056179775281,0.004651162790697674,0,0,0,20,TCGA-A8-A09Q,histological_type_label,direct,True,
2026-08-11T01:58:38+08:00,305,390,55,0,0.18032786885245902,0.5612244897959183,0.6,0.004651162790697674,0,0,0,20,TCGA-A8-A09Q,histologic_grade_label,partial,True,
2026-08-11T01:58:49+08:00,306,390,55,0,0.17973856209150327,0.5612244897959183,0.6,0.004629629629629629,0,0,0,20,TCGA-BH-A0EE,unrouted,none,False,
2026-08-11T01:58:52+08:00,307,390,55,0,0.1791530944625407,0.5612244897959183,0.6,0.004608294930875576,0,0,0,20,TCGA-BH-A0EE,unrouted,none,False,
2026-08-11T01:58:54+08:00,308,390,55,0,0.17857142857142858,0.5612244897959183,0.6,0.0045871559633027525,0,0,0,20,TCGA-BH-A0EE,unrouted,none,False,
2026-08-11T01:58:57+08:00,309,390,55,0,0.1779935275080906,0.5612244897959183,0.6,0.0045662100456621,0,0,0,20,TCGA-BH-A0EE,unrouted,none,False,
2026-08-11T01:58:59+08:00,310,390,55,0,0.1774193548387097,0.5612244897959183,0.6,0.004545454545454545,0,0,0,20,TCGA-BH-A0EE,unrouted,none,False,
2026-08-11T01:59:21+08:00,311,390,56,0,0.18006430868167203,0.5656565656565656,0.6043956043956044,0.004545454545454545,0,0,0,20,TCGA-BH-A0EE,histological_type_label,direct,True,
2026-08-11T01:59:32+08:00,312,390,56,0,0.1794871794871795,0.5656565656565656,0.6043956043956044,0.004524886877828055,0,0,0,20,TCGA-A2-A0CZ,unrouted,none,False,
2026-08-11T01:59:35+08:00,313,390,56,0,0.17891373801916932,0.5656565656565656,0.6043956043956044,0.0045045045045045045,0,0,0,20,TCGA-A2-A0CZ,unrouted,none,False,
