updated_at,processed,selected_total,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,case_id,task,task_match,last_correct,last_error
2026-08-10T22:25:18+08:00,151,390,62,0,0.4105960264900662,0.4105960264900662,0.5116279069767442,0.27692307692307694,1,0,0,13,TCGA-E9-A1RA,histological_type_label,partial,False,
2026-08-10T22:25:55+08:00,152,390,62,0,0.40789473684210525,0.40789473684210525,0.5057471264367817,0.27692307692307694,1,0,0,13,TCGA-BH-A0BT,histological_type_label+necrosis_binary+comedonecrosis_binary,partial,False,
2026-08-10T22:26:05+08:00,153,390,63,0,0.4117647058823529,0.4117647058823529,0.5057471264367817,0.2878787878787879,1,0,0,13,TCGA-BH-A0BT,unrouted,none,True,
2026-08-10T22:26:41+08:00,154,390,63,0,0.4090909090909091,0.4090909090909091,0.5,0.2878787878787879,1,0,0,13,TCGA-BH-A0HX,histologic_grade_label,direct,False,
2026-08-10T22:27:10+08:00,155,390,63,0,0.4064516129032258,0.4064516129032258,0.4943820224719101,0.2878787878787879,1,0,0,13,TCGA-BH-A0HX,ER_status_label+PR_status_label,direct,False,
2026-08-10T22:27:32+08:00,156,390,64,0,0.41025641025641024,0.41025641025641024,0.5,0.2878787878787879,1,0,0,13,TCGA-BH-A0HX,histologic_grade_label,partial,True,
2026-08-10T22:27:42+08:00,157,390,64,0,0.40764331210191085,0.40764331210191085,0.5,0.2835820895522388,1,0,0,13,TCGA-BH-A0HX,unrouted,none,False,
2026-08-10T22:27:51+08:00,158,390,64,0,0.4050632911392405,0.4050632911392405,0.5,0.27941176470588236,1,0,0,13,TCGA-A8-A08Z,unrouted,none,False,
2026-08-10T22:28:22+08:00,159,390,65,0,0.4088050314465409,0.4088050314465409,0.5054945054945055,0.27941176470588236,1,0,0,13,TCGA-A8-A08Z,histological_type_label+histologic_grade_label,direct,True,
2026-08-10T22:28:30+08:00,160,390,65,0,0.40625,0.40625,0.5054945054945055,0.2753623188405797,1,0,0,13,TCGA-A8-A08Z,unrouted,none,False,
2026-08-10T22:28:38+08:00,161,390,65,0,0.40372670807453415,0.40372670807453415,0.5054945054945055,0.2714285714285714,1,0,0,13,TCGA-A8-A08Z,unrouted,none,False,
2026-08-10T22:29:16+08:00,162,390,66,0,0.4074074074074074,0.4074074074074074,0.5108695652173914,0.2714285714285714,1,0,0,13,TCGA-D8-A1JL,histological_type_label,direct,True,
2026-08-10T22:29:23+08:00,163,390,66,0,0.4049079754601227,0.4049079754601227,0.5108695652173914,0.2676056338028169,1,0,0,13,TCGA-D8-A1JL,unrouted,none,False,
2026-08-10T22:29:50+08:00,164,390,67,0,0.40853658536585363,0.40853658536585363,0.5161290322580645,0.2676056338028169,1,0,0,13,TCGA-D8-A1JL,ER_status_label+PR_status_label,direct,True,
2026-08-10T22:30:12+08:00,165,390,68,0,0.4121212121212121,0.4121212121212121,0.5212765957446809,0.2676056338028169,1,0,0,13,TCGA-D8-A1JL,histological_type_label,direct,True,
2026-08-10T22:30:36+08:00,166,390,68,0,0.40963855421686746,0.40963855421686746,0.5212765957446809,0.2638888888888889,1,0,0,13,TCGA-D8-A1JL,unrouted,none,False,
2026-08-10T22:30:45+08:00,167,390,68,0,0.40718562874251496,0.40718562874251496,0.5212765957446809,0.2602739726027397,1,0,0,13,TCGA-B6-A0RO,unrouted,none,False,
2026-08-10T22:31:13+08:00,168,390,69,0,0.4107142857142857,0.4107142857142857,0.5263157894736842,0.2602739726027397,1,0,0,13,TCGA-B6-A0RO,histological_type_label,direct,True,
2026-08-10T22:31:22+08:00,169,390,69,0,0.40828402366863903,0.40828402366863903,0.5263157894736842,0.25675675675675674,1,0,0,13,TCGA-B6-A0RO,unrouted,none,False,
2026-08-10T22:31:29+08:00,170,390,70,0,0.4117647058823529,0.4117647058823529,0.5263157894736842,0.26666666666666666,1,0,0,13,TCGA-B6-A0RO,unrouted,none,True,
2026-08-10T22:31:49+08:00,171,390,71,0,0.4152046783625731,0.4152046783625731,0.5263157894736842,0.27631578947368424,1,0,0,13,TCGA-B6-A0RO,unrouted,none,True,
2026-08-10T22:31:57+08:00,172,390,71,0,0.4127906976744186,0.4127906976744186,0.5263157894736842,0.2727272727272727,1,0,0,13,TCGA-GM-A2D9,unrouted,none,False,
2026-08-10T22:32:33+08:00,173,390,71,0,0.41040462427745666,0.41040462427745666,0.5208333333333334,0.2727272727272727,1,0,0,14,TCGA-GM-A2D9,histologic_grade_label,partial,False,
2026-08-10T22:32:40+08:00,174,390,72,0,0.41379310344827586,0.41379310344827586,0.5208333333333334,0.28205128205128205,1,0,0,14,TCGA-GM-A2D9,unrouted,none,True,
2026-08-10T22:33:06+08:00,175,390,72,0,0.4114285714285714,0.4114285714285714,0.5154639175257731,0.28205128205128205,1,0,0,14,TCGA-GM-A2D9,lymphovascular_invasion_label,direct,False,
2026-08-10T22:33:13+08:00,176,390,72,0,0.4090909090909091,0.4090909090909091,0.5154639175257731,0.27848101265822783,1,0,0,14,TCGA-GM-A2D9,unrouted,none,False,
2026-08-10T22:33:22+08:00,177,390,72,0,0.4067796610169492,0.4067796610169492,0.5154639175257731,0.275,1,0,0,14,TCGA-A2-A0T6,unrouted,none,False,
2026-08-10T22:33:31+08:00,178,390,72,0,0.4044943820224719,0.4044943820224719,0.5154639175257731,0.2716049382716049,1,0,0,14,TCGA-A2-A0T6,unrouted,none,False,
2026-08-10T22:33:38+08:00,179,390,73,0,0.40782122905027934,0.40782122905027934,0.5154639175257731,0.2804878048780488,1,0,0,14,TCGA-A2-A0T6,unrouted,none,True,
2026-08-10T22:34:09+08:00,180,390,74,0,0.4111111111111111,0.4111111111111111,0.5204081632653061,0.2804878048780488,1,0,0,14,TCGA-A2-A0T6,histological_type_label,direct,True,
2026-08-10T22:34:17+08:00,181,390,74,0,0.4088397790055249,0.4088397790055249,0.5204081632653061,0.27710843373493976,1,0,0,14,TCGA-A2-A0T6,unrouted,none,False,
2026-08-10T22:34:39+08:00,182,390,75,0,0.41208791208791207,0.41208791208791207,0.5252525252525253,0.27710843373493976,1,0,0,14,TCGA-A2-A0T6,histological_type_label,direct,True,
2026-08-10T22:35:16+08:00,183,390,76,0,0.41530054644808745,0.41530054644808745,0.53,0.27710843373493976,1,0,0,14,TCGA-AQ-A7U7,histological_type_label,direct,True,
2026-08-10T22:35:47+08:00,184,390,77,0,0.41847826086956524,0.41847826086956524,0.5346534653465347,0.27710843373493976,1,0,0,14,TCGA-AQ-A7U7,histologic_grade_label,direct,True,
2026-08-10T22:35:54+08:00,185,390,77,0,0.41621621621621624,0.41621621621621624,0.5346534653465347,0.27380952380952384,1,0,0,14,TCGA-AQ-A7U7,unrouted,none,False,
2026-08-10T22:36:20+08:00,186,390,78,0,0.41935483870967744,0.41935483870967744,0.5392156862745098,0.27380952380952384,1,0,0,14,TCGA-AQ-A7U7,lymphovascular_invasion_label,direct,True,
2026-08-10T22:36:46+08:00,187,390,79,0,0.42245989304812837,0.42245989304812837,0.5436893203883495,0.27380952380952384,1,0,0,14,TCGA-AQ-A7U7,histological_type_label+dcis_binary+lcis_binary,direct,True,
2026-08-10T22:37:11+08:00,188,390,80,0,0.425531914893617,0.425531914893617,0.5480769230769231,0.27380952380952384,1,0,0,14,TCGA-AQ-A7U7,ajcc_pathologic_stage,direct,True,
2026-08-10T22:37:39+08:00,189,390,81,0,0.42857142857142855,0.42857142857142855,0.5523809523809524,0.27380952380952384,1,0,0,14,TCGA-AN-A0XS,histological_type_label,direct,True,
2026-08-10T22:38:09+08:00,190,390,81,0,0.4263157894736842,0.4263157894736842,0.5471698113207547,0.27380952380952384,1,0,0,15,TCGA-AN-A0XS,histologic_grade_label,partial,False,
2026-08-10T22:38:36+08:00,191,390,82,0,0.4293193717277487,0.4293193717277487,0.5514018691588785,0.27380952380952384,1,0,0,15,TCGA-AN-A0XS,ajcc_pathologic_stage,direct,True,
2026-08-10T22:38:44+08:00,192,390,83,0,0.4322916666666667,0.4322916666666667,0.5514018691588785,0.2823529411764706,1,0,0,15,TCGA-AN-A0XS,unrouted,none,True,
2026-08-10T22:39:04+08:00,193,390,84,0,0.43523316062176165,0.43523316062176165,0.5555555555555556,0.2823529411764706,1,0,0,15,TCGA-AN-A0XS,histological_type_label,direct,True,
2026-08-10T22:39:13+08:00,194,390,84,0,0.4329896907216495,0.4329896907216495,0.5555555555555556,0.27906976744186046,1,0,0,15,TCGA-AN-A0XS,unrouted,none,False,
2026-08-10T22:39:39+08:00,195,390,84,0,0.4307692307692308,0.4307692307692308,0.5504587155963303,0.27906976744186046,1,0,0,15,TCGA-E9-A2JS,histological_type_label,direct,False,
2026-08-10T22:39:45+08:00,196,390,85,0,0.4336734693877551,0.4336734693877551,0.5504587155963303,0.28735632183908044,1,0,0,15,TCGA-E9-A2JS,unrouted,none,True,
2026-08-10T22:40:18+08:00,197,390,86,0,0.4365482233502538,0.4365482233502538,0.5545454545454546,0.28735632183908044,1,0,0,16,TCGA-E9-A2JS,nottingham_total_score,direct,True,
2026-08-10T22:40:26+08:00,198,390,86,0,0.43434343434343436,0.43434343434343436,0.5545454545454546,0.2840909090909091,1,0,0,16,TCGA-E9-A2JS,unrouted,none,False,
2026-08-10T22:41:01+08:00,199,390,86,0,0.4321608040201005,0.4321608040201005,0.5495495495495496,0.2840909090909091,1,0,0,16,TCGA-BH-A0DK,histologic_grade_label,direct,False,
2026-08-10T22:41:08+08:00,200,390,86,0,0.43,0.43,0.5495495495495496,0.2808988764044944,1,0,0,16,TCGA-BH-A0DK,unrouted,none,False,
2026-08-10T22:41:38+08:00,201,390,86,0,0.42786069651741293,0.42786069651741293,0.5446428571428571,0.2808988764044944,1,0,0,16,TCGA-BH-A0DK,histological_type_label,direct,False,
2026-08-10T22:42:05+08:00,202,390,86,0,0.42574257425742573,0.42574257425742573,0.5398230088495575,0.2808988764044944,1,0,0,17,TCGA-BH-A0DK,lymphovascular_invasion_label,direct,False,
2026-08-10T22:42:13+08:00,203,390,87,0,0.42857142857142855,0.42857142857142855,0.5398230088495575,0.28888888888888886,1,0,0,17,TCGA-C8-A8HR,unrouted,none,True,
2026-08-10T22:42:21+08:00,204,390,87,0,0.4264705882352941,0.4264705882352941,0.5398230088495575,0.2857142857142857,1,0,0,17,TCGA-C8-A8HR,unrouted,none,False,
2026-08-10T22:42:53+08:00,205,390,87,0,0.424390243902439,0.424390243902439,0.5350877192982456,0.2857142857142857,1,0,0,17,TCGA-C8-A8HR,ajcc_pathologic_stage,direct,False,
2026-08-10T22:43:22+08:00,206,390,88,0,0.42718446601941745,0.42718446601941745,0.5391304347826087,0.2857142857142857,1,0,0,17,TCGA-C8-A8HR,histological_type_label,direct,True,
2026-08-10T22:43:30+08:00,207,390,89,0,0.42995169082125606,0.42995169082125606,0.5391304347826087,0.29347826086956524,1,0,0,17,TCGA-C8-A8HR,unrouted,none,True,
2026-08-10T22:43:38+08:00,208,390,90,0,0.4326923076923077,0.4326923076923077,0.5391304347826087,0.3010752688172043,1,0,0,17,TCGA-E9-A22H,unrouted,none,True,
2026-08-10T22:44:11+08:00,209,390,91,0,0.4354066985645933,0.4354066985645933,0.5431034482758621,0.3010752688172043,1,0,0,17,TCGA-E9-A22H,histological_type_label,direct,True,
2026-08-10T22:44:45+08:00,210,390,92,0,0.4380952380952381,0.4380952380952381,0.5470085470085471,0.3010752688172043,1,0,0,18,TCGA-E9-A22H,nottingham_total_score,direct,True,
2026-08-10T22:44:53+08:00,211,390,92,0,0.43601895734597157,0.43601895734597157,0.5470085470085471,0.2978723404255319,1,0,0,18,TCGA-E9-A22H,unrouted,none,False,
2026-08-10T22:45:02+08:00,212,390,92,0,0.4339622641509434,0.4339622641509434,0.5470085470085471,0.29473684210526313,1,0,0,18,TCGA-E9-A22H,unrouted,none,False,
2026-08-10T22:45:11+08:00,213,390,93,0,0.43661971830985913,0.43661971830985913,0.5470085470085471,0.3020833333333333,1,0,0,18,TCGA-LL-A7T0,unrouted,none,True,
2026-08-10T22:45:18+08:00,214,390,93,0,0.43457943925233644,0.43457943925233644,0.5470085470085471,0.29896907216494845,1,0,0,18,TCGA-LL-A7T0,unrouted,none,False,
2026-08-10T22:45:48+08:00,215,390,93,0,0.4325581395348837,0.4325581395348837,0.5423728813559322,0.29896907216494845,1,0,0,19,TCGA-LL-A7T0,histologic_grade_label,direct,False,
2026-08-10T22:46:15+08:00,216,390,94,0,0.4351851851851852,0.4351851851851852,0.5462184873949579,0.29896907216494845,1,0,0,19,TCGA-LL-A7T0,ER_status_label+PR_status_label,direct,True,
2026-08-10T22:46:44+08:00,217,390,94,0,0.43317972350230416,0.43317972350230416,0.5416666666666666,0.29896907216494845,1,0,0,20,TCGA-LL-A7T0,HER2_status_label,direct,False,
2026-08-10T22:46:55+08:00,218,390,95,0,0.43577981651376146,0.43577981651376146,0.5416666666666666,0.30612244897959184,1,0,0,20,TCGA-C8-A135,unrouted,none,True,
2026-08-10T22:47:19+08:00,219,390,96,0,0.4383561643835616,0.4383561643835616,0.5454545454545454,0.30612244897959184,1,0,0,20,TCGA-C8-A135,histological_type_label+histologic_grade_label,direct,True,
2026-08-10T22:47:27+08:00,220,390,97,0,0.4409090909090909,0.4409090909090909,0.5454545454545454,0.31313131313131315,1,0,0,20,TCGA-C8-A135,unrouted,none,True,
2026-08-10T22:47:53+08:00,221,390,98,0,0.4434389140271493,0.4434389140271493,0.5491803278688525,0.31313131313131315,1,0,0,21,TCGA-C8-A135,histological_type_label+necrosis_binary+microcalcification_binary,partial,True,
2026-08-10T22:48:02+08:00,222,390,99,0,0.44594594594594594,0.44594594594594594,0.5491803278688525,0.32,1,0,0,21,TCGA-C8-A135,unrouted,none,True,
2026-08-10T22:48:09+08:00,223,390,100,0,0.4484304932735426,0.4484304932735426,0.5491803278688525,0.32673267326732675,1,0,0,21,TCGA-C8-A135,unrouted,none,True,
2026-08-10T22:48:39+08:00,224,390,101,0,0.45089285714285715,0.45089285714285715,0.5528455284552846,0.32673267326732675,1,0,0,21,TCGA-A8-A08L,histological_type_label,direct,True,
2026-08-10T22:48:47+08:00,225,390,101,0,0.4488888888888889,0.4488888888888889,0.5528455284552846,0.3235294117647059,1,0,0,21,TCGA-A8-A08L,unrouted,none,False,
2026-08-10T22:48:56+08:00,226,390,102,0,0.45132743362831856,0.45132743362831856,0.5528455284552846,0.3300970873786408,1,0,0,21,TCGA-A8-A08L,unrouted,none,True,
2026-08-10T22:49:29+08:00,227,390,103,0,0.45374449339207046,0.45374449339207046,0.5564516129032258,0.3300970873786408,1,0,0,21,TCGA-A8-A08L,histologic_grade_label,partial,True,
2026-08-10T22:49:52+08:00,228,390,103,0,0.4517543859649123,0.4517543859649123,0.552,0.3300970873786408,1,0,0,21,TCGA-A8-A08L,ajcc_pathologic_stage,direct,False,
2026-08-10T22:50:01+08:00,229,390,103,0,0.4497816593886463,0.4497816593886463,0.552,0.3269230769230769,1,0,0,21,TCGA-AO-A0J9,unrouted,none,False,
2026-08-10T22:50:09+08:00,230,390,103,0,0.44782608695652176,0.44782608695652176,0.552,0.3238095238095238,1,0,0,21,TCGA-AO-A0J9,unrouted,none,False,
2026-08-10T22:50:18+08:00,231,390,103,0,0.4458874458874459,0.4458874458874459,0.552,0.32075471698113206,1,0,0,21,TCGA-AO-A0J9,unrouted,none,False,
2026-08-10T22:50:51+08:00,232,390,104,0,0.4482758620689655,0.4482758620689655,0.5555555555555556,0.32075471698113206,1,0,0,21,TCGA-AO-A0J9,histological_type_label+lymphovascular_invasion_label,partial,True,
2026-08-10T22:50:59+08:00,233,390,105,0,0.45064377682403434,0.45064377682403434,0.5555555555555556,0.32710280373831774,1,0,0,21,TCGA-AO-A0J9,unrouted,none,True,
2026-08-10T22:51:24+08:00,234,390,106,0,0.452991452991453,0.452991452991453,0.5590551181102362,0.32710280373831774,1,0,0,21,TCGA-D8-A1JK,histological_type_label,direct,True,
2026-08-10T22:52:00+08:00,235,390,107,0,0.4553191489361702,0.4553191489361702,0.5625,0.32710280373831774,1,0,0,21,TCGA-D8-A1JK,ER_status_label+PR_status_label,direct,True,
2026-08-10T22:52:30+08:00,236,390,108,0,0.4576271186440678,0.4576271186440678,0.5658914728682171,0.32710280373831774,1,0,0,21,TCGA-D8-A1JK,HER2_status_label,direct,True,
2026-08-10T22:52:59+08:00,237,390,109,0,0.459915611814346,0.459915611814346,0.5692307692307692,0.32710280373831774,1,0,0,21,TCGA-D8-A1JK,histologic_grade_label,direct,True,
2026-08-10T22:53:06+08:00,238,390,109,0,0.4579831932773109,0.4579831932773109,0.5692307692307692,0.32407407407407407,1,0,0,21,TCGA-D8-A1JK,unrouted,none,False,
2026-08-10T22:53:14+08:00,239,390,110,0,0.4602510460251046,0.4602510460251046,0.5692307692307692,0.3302752293577982,1,0,0,21,TCGA-A2-A0CK,unrouted,none,True,
2026-08-10T22:53:46+08:00,240,390,110,0,0.4583333333333333,0.4583333333333333,0.5648854961832062,0.3302752293577982,1,0,0,21,TCGA-A2-A0CK,histological_type_label,partial,False,
2026-08-10T22:54:12+08:00,241,390,110,0,0.45643153526970953,0.45643153526970953,0.5606060606060606,0.3302752293577982,1,0,0,21,TCGA-A2-A0CK,ajcc_pathologic_stage,direct,False,
2026-08-10T22:54:44+08:00,242,390,110,0,0.45454545454545453,0.45454545454545453,0.556390977443609,0.3302752293577982,1,0,0,22,TCGA-A2-A0CK,HER2_status_label,direct,False,
2026-08-10T22:54:53+08:00,243,390,110,0,0.45267489711934156,0.45267489711934156,0.556390977443609,0.32727272727272727,1,0,0,22,TCGA-A2-A0CK,unrouted,none,False,
2026-08-10T22:55:17+08:00,244,390,110,0,0.45081967213114754,0.45081967213114754,0.5522388059701493,0.32727272727272727,1,0,0,22,TCGA-A2-A0CK,ER_status_label+PR_status_label,direct,False,
2026-08-10T22:55:49+08:00,245,390,110,0,0.4489795918367347,0.4489795918367347,0.5481481481481482,0.32727272727272727,1,0,0,22,TCGA-OL-A5RX,histologic_grade_label,partial,False,
2026-08-10T22:56:18+08:00,246,390,111,0,0.45121951219512196,0.45121951219512196,0.5514705882352942,0.32727272727272727,1,0,0,23,TCGA-OL-A5RX,lymphovascular_invasion_label,direct,True,
2026-08-10T22:56:26+08:00,247,390,111,0,0.4493927125506073,0.4493927125506073,0.5514705882352942,0.32432432432432434,1,0,0,23,TCGA-OL-A5RX,unrouted,none,False,
2026-08-10T22:56:45+08:00,248,390,111,0,0.4475806451612903,0.4475806451612903,0.5514705882352942,0.32142857142857145,1,0,0,23,TCGA-OL-A5RX,unrouted,none,False,
2026-08-10T22:56:52+08:00,249,390,111,0,0.4457831325301205,0.4457831325301205,0.5514705882352942,0.3185840707964602,1,0,0,23,TCGA-OL-A5RX,unrouted,none,False,
2026-08-10T22:57:26+08:00,250,390,112,0,0.448,0.448,0.5547445255474452,0.3185840707964602,1,0,0,23,TCGA-A2-A3XY,histological_type_label,direct,True,
2026-08-10T22:57:52+08:00,251,390,113,0,0.450199203187251,0.450199203187251,0.5579710144927537,0.3185840707964602,1,0,0,23,TCGA-A2-A3XY,histologic_grade_label,direct,True,
2026-08-10T22:58:29+08:00,252,390,114,0,0.4523809523809524,0.4523809523809524,0.5611510791366906,0.3185840707964602,1,0,0,24,TCGA-A2-A3XY,ER_status_label+PR_status_label,direct,True,
2026-08-10T22:58:58+08:00,253,390,114,0,0.4505928853754941,0.4505928853754941,0.5571428571428572,0.3185840707964602,1,0,0,24,TCGA-A2-A3XY,necrosis_binary,direct,False,
2026-08-10T22:59:06+08:00,254,390,114,0,0.44881889763779526,0.44881889763779526,0.5571428571428572,0.3157894736842105,1,0,0,24,TCGA-A2-A3XY,unrouted,none,False,
2026-08-10T22:59:36+08:00,255,390,115,0,0.45098039215686275,0.45098039215686275,0.5602836879432624,0.3157894736842105,1,0,0,24,TCGA-D8-A27M,histological_type_label,direct,True,
2026-08-10T22:59:43+08:00,256,390,115,0,0.44921875,0.44921875,0.5602836879432624,0.3130434782608696,1,0,0,24,TCGA-D8-A27M,unrouted,none,False,
2026-08-10T23:00:11+08:00,257,390,115,0,0.4474708171206226,0.4474708171206226,0.5563380281690141,0.3130434782608696,1,0,0,25,TCGA-D8-A27M,ER_status_label+PR_status_label,direct,False,
2026-08-10T23:00:32+08:00,258,390,115,0,0.44573643410852715,0.44573643410852715,0.5524475524475524,0.3130434782608696,1,0,0,26,TCGA-D8-A27M,HER2_status_label,direct,False,
2026-08-10T23:00:58+08:00,259,390,116,0,0.44787644787644787,0.44787644787644787,0.5555555555555556,0.3130434782608696,1,0,0,26,TCGA-D8-A27M,histologic_grade_label,direct,True,
2026-08-10T23:01:07+08:00,260,390,116,0,0.4461538461538462,0.4461538461538462,0.5555555555555556,0.3103448275862069,1,0,0,26,TCGA-AO-A1KP,unrouted,none,False,
2026-08-10T23:01:34+08:00,261,390,117,0,0.4482758620689655,0.4482758620689655,0.5586206896551724,0.3103448275862069,1,0,0,26,TCGA-AO-A1KP,histological_type_label,direct,True,
2026-08-10T23:01:59+08:00,262,390,117,0,0.44656488549618323,0.44656488549618323,0.5547945205479452,0.3103448275862069,1,0,0,27,TCGA-AO-A1KP,histologic_grade_label,direct,False,
2026-08-10T23:02:06+08:00,263,390,117,0,0.4448669201520912,0.4448669201520912,0.5547945205479452,0.3076923076923077,1,0,0,27,TCGA-AO-A1KP,unrouted,none,False,
2026-08-10T23:02:44+08:00,264,390,118,0,0.44696969696969696,0.44696969696969696,0.5578231292517006,0.3076923076923077,1,0,0,28,TCGA-OL-A66P,histological_type_label,partial,True,
2026-08-10T23:02:52+08:00,265,390,118,0,0.44528301886792454,0.44528301886792454,0.5578231292517006,0.3050847457627119,1,0,0,28,TCGA-OL-A66P,unrouted,none,False,
2026-08-10T23:03:15+08:00,266,390,119,0,0.4473684210526316,0.4473684210526316,0.5608108108108109,0.3050847457627119,1,0,0,28,TCGA-OL-A66P,histological_type_label,partial,True,
2026-08-10T23:03:24+08:00,267,390,119,0,0.44569288389513106,0.44569288389513106,0.5608108108108109,0.3025210084033613,1,0,0,28,TCGA-D8-A73U,unrouted,none,False,
2026-08-10T23:03:51+08:00,268,390,120,0,0.44776119402985076,0.44776119402985076,0.5637583892617449,0.3025210084033613,1,0,0,28,TCGA-D8-A73U,histological_type_label,direct,True,
2026-08-10T23:03:58+08:00,269,390,121,0,0.44981412639405205,0.44981412639405205,0.5637583892617449,0.30833333333333335,1,0,0,28,TCGA-D8-A73U,unrouted,none,True,
2026-08-10T23:04:18+08:00,270,390,121,0,0.44814814814814813,0.44814814814814813,0.56,0.30833333333333335,1,0,0,28,TCGA-D8-A73U,histological_type_label,direct,False,
2026-08-10T23:04:26+08:00,271,390,121,0,0.44649446494464945,0.44649446494464945,0.56,0.30578512396694213,1,0,0,28,TCGA-D8-A73U,unrouted,none,False,
2026-08-10T23:05:00+08:00,272,390,122,0,0.4485294117647059,0.4485294117647059,0.5629139072847682,0.30578512396694213,1,0,0,28,TCGA-AO-A12D,histological_type_label,direct,True,
2026-08-10T23:05:24+08:00,273,390,122,0,0.4468864468864469,0.4468864468864469,0.5592105263157895,0.30578512396694213,1,0,0,28,TCGA-AO-A12D,histological_type_label,partial,False,
2026-08-10T23:05:31+08:00,274,390,122,0,0.44525547445255476,0.44525547445255476,0.5592105263157895,0.30327868852459017,1,0,0,28,TCGA-AO-A12D,unrouted,none,False,
2026-08-10T23:05:49+08:00,275,390,123,0,0.44727272727272727,0.44727272727272727,0.5620915032679739,0.30327868852459017,1,0,0,28,TCGA-AO-A12D,histological_type_label,direct,True,
2026-08-10T23:05:56+08:00,276,390,123,0,0.44565217391304346,0.44565217391304346,0.5620915032679739,0.3008130081300813,1,0,0,28,TCGA-E9-A1RE,unrouted,none,False,
2026-08-10T23:06:19+08:00,277,390,124,0,0.44765342960288806,0.44765342960288806,0.564935064935065,0.3008130081300813,1,0,0,28,TCGA-E9-A1RE,histological_type_label,direct,True,
2026-08-10T23:06:27+08:00,278,390,124,0,0.4460431654676259,0.4460431654676259,0.564935064935065,0.29838709677419356,1,0,0,28,TCGA-E9-A1RE,unrouted,none,False,
2026-08-10T23:06:57+08:00,279,390,125,0,0.44802867383512546,0.44802867383512546,0.567741935483871,0.29838709677419356,1,0,0,29,TCGA-E9-A1RE,lymphovascular_invasion_label,partial,True,
2026-08-10T23:07:05+08:00,280,390,126,0,0.45,0.45,0.567741935483871,0.304,1,0,0,29,TCGA-D8-A1JB,unrouted,none,True,
2026-08-10T23:07:46+08:00,281,390,126,0,0.4483985765124555,0.4483985765124555,0.5641025641025641,0.304,1,0,0,29,TCGA-D8-A1JB,histological_type_label+lobular_binary+dcis_binary+lcis_binary,partial,False,
2026-08-10T23:08:11+08:00,282,390,127,0,0.450354609929078,0.450354609929078,0.5668789808917197,0.304,1,0,0,29,TCGA-D8-A1JB,histological_type_label+ductal_binary+lobular_binary+dcis_binary,direct,True,
2026-08-10T23:08:51+08:00,283,390,127,0,0.44876325088339225,0.44876325088339225,0.5632911392405063,0.304,1,0,0,29,TCGA-D8-A1JB,ER_status_label+PR_status_label+HER2_status_label,direct,False,
2026-08-10T23:08:59+08:00,284,390,127,0,0.4471830985915493,0.4471830985915493,0.5632911392405063,0.30158730158730157,1,0,0,29,TCGA-C8-A1HJ,unrouted,none,False,
2026-08-10T23:09:08+08:00,285,390,127,0,0.4456140350877193,0.4456140350877193,0.5632911392405063,0.2992125984251969,1,0,0,29,TCGA-C8-A1HJ,unrouted,none,False,
2026-08-10T23:09:17+08:00,286,390,127,0,0.44405594405594406,0.44405594405594406,0.5632911392405063,0.296875,1,0,0,29,TCGA-C8-A1HJ,unrouted,none,False,
2026-08-10T23:09:24+08:00,287,390,127,0,0.4425087108013937,0.4425087108013937,0.5632911392405063,0.29457364341085274,1,0,0,29,TCGA-C8-A1HJ,unrouted,none,False,
2026-08-10T23:09:32+08:00,288,390,127,0,0.4409722222222222,0.4409722222222222,0.5632911392405063,0.2923076923076923,1,0,0,29,TCGA-C8-A1HJ,unrouted,none,False,
2026-08-10T23:09:40+08:00,289,390,128,0,0.4429065743944637,0.4429065743944637,0.5632911392405063,0.29770992366412213,1,0,0,29,TCGA-C8-A1HJ,unrouted,none,True,
2026-08-10T23:10:12+08:00,290,390,129,0,0.44482758620689655,0.44482758620689655,0.5660377358490566,0.29770992366412213,1,0,0,29,TCGA-A2-A1FW,histological_type_label,direct,True,
2026-08-10T23:10:20+08:00,291,390,130,0,0.44673539518900346,0.44673539518900346,0.5660377358490566,0.30303030303030304,1,0,0,29,TCGA-A2-A1FW,unrouted,none,True,
2026-08-10T23:10:27+08:00,292,390,130,0,0.4452054794520548,0.4452054794520548,0.5660377358490566,0.3007518796992481,1,0,0,29,TCGA-A2-A1FW,unrouted,none,False,
2026-08-10T23:10:54+08:00,293,390,130,0,0.44368600682593856,0.44368600682593856,0.5625,0.3007518796992481,1,0,0,29,TCGA-A2-A1FW,ajcc_pathologic_stage,direct,False,
2026-08-10T23:11:29+08:00,294,390,131,0,0.445578231292517,0.445578231292517,0.5652173913043478,0.3007518796992481,1,0,0,29,TCGA-A2-A1FW,lymphovascular_invasion_label+microcalcification_binary,partial,True,
2026-08-10T23:12:01+08:00,295,390,131,0,0.4440677966101695,0.4440677966101695,0.5617283950617284,0.3007518796992481,1,0,0,30,TCGA-A2-A25A,histological_type_label,direct,False,
2026-08-10T23:12:23+08:00,296,390,131,0,0.44256756756756754,0.44256756756756754,0.5617283950617284,0.29850746268656714,1,0,0,30,TCGA-A2-A25A,unrouted,none,False,
2026-08-10T23:12:32+08:00,297,390,131,0,0.44107744107744107,0.44107744107744107,0.5617283950617284,0.2962962962962963,1,0,0,30,TCGA-A2-A25A,unrouted,none,False,
